site_id,location,latitude,longitude,date_only,interval,timestamp,flow,is_valid_coordinate
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,75,2006-10-01 18:45:00,531,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,76,2006-10-01 19:00:00,532,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,77,2006-10-01 19:15:00,446,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,78,2006-10-01 19:30:00,427,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,79,2006-10-01 19:45:00,400,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,80,2006-10-01 20:00:00,378,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,81,2006-10-01 20:15:00,333,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,82,2006-10-01 20:30:00,309,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,83,2006-10-01 20:45:00,308,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,84,2006-10-01 21:00:00,378,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,85,2006-10-01 21:15:00,344,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,86,2006-10-01 21:30:00,300,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,87,2006-10-01 21:45:00,292,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,88,2006-10-01 22:00:00,257,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,89,2006-10-01 22:15:00,216,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,90,2006-10-01 22:30:00,200,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,91,2006-10-01 22:45:00,173,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,92,2006-10-01 23:00:00,153,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,93,2006-10-01 23:15:00,134,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,94,2006-10-01 23:30:00,105,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-01,95,2006-10-01 23:45:00,111,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,0,2006-10-02 00:00:00,88,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,1,2006-10-02 00:15:00,64,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,2,2006-10-02 00:30:00,47,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,3,2006-10-02 00:45:00,43,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,4,2006-10-02 01:00:00,37,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,5,2006-10-02 01:15:00,29,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,6,2006-10-02 01:30:00,24,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,7,2006-10-02 01:45:00,28,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,8,2006-10-02 02:00:00,32,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,9,2006-10-02 02:15:00,29,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,10,2006-10-02 02:30:00,25,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,11,2006-10-02 02:45:00,19,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,12,2006-10-02 03:00:00,14,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,13,2006-10-02 03:15:00,26,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,14,2006-10-02 03:30:00,25,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,15,2006-10-02 03:45:00,20,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,16,2006-10-02 04:00:00,28,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,17,2006-10-02 04:15:00,37,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,18,2006-10-02 04:30:00,50,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,19,2006-10-02 04:45:00,41,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,20,2006-10-02 05:00:00,61,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,21,2006-10-02 05:15:00,71,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,22,2006-10-02 05:30:00,116,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,23,2006-10-02 05:45:00,159,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,24,2006-10-02 06:00:00,208,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,25,2006-10-02 06:15:00,341,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,26,2006-10-02 06:30:00,531,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,27,2006-10-02 06:45:00,584,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,28,2006-10-02 07:00:00,763,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,29,2006-10-02 07:15:00,1083,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,30,2006-10-02 07:30:00,1178,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,31,2006-10-02 07:45:00,1268,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,32,2006-10-02 08:00:00,1314,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,33,2006-10-02 08:15:00,1228,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,34,2006-10-02 08:30:00,1281,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,35,2006-10-02 08:45:00,1142,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,36,2006-10-02 09:00:00,967,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,37,2006-10-02 09:15:00,892,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,38,2006-10-02 09:30:00,825,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,39,2006-10-02 09:45:00,825,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,40,2006-10-02 10:00:00,740,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,41,2006-10-02 10:15:00,791,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,42,2006-10-02 10:30:00,785,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,43,2006-10-02 10:45:00,758,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,44,2006-10-02 11:00:00,728,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,45,2006-10-02 11:15:00,734,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,46,2006-10-02 11:30:00,754,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,47,2006-10-02 11:45:00,814,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,48,2006-10-02 12:00:00,829,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,49,2006-10-02 12:15:00,765,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,50,2006-10-02 12:30:00,742,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,51,2006-10-02 12:45:00,770,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,52,2006-10-02 13:00:00,752,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,53,2006-10-02 13:15:00,827,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,54,2006-10-02 13:30:00,812,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,55,2006-10-02 13:45:00,789,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,56,2006-10-02 14:00:00,808,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,57,2006-10-02 14:15:00,826,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,58,2006-10-02 14:30:00,856,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,59,2006-10-02 14:45:00,884,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,60,2006-10-02 15:00:00,894,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,61,2006-10-02 15:15:00,952,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,62,2006-10-02 15:30:00,977,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,63,2006-10-02 15:45:00,1060,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,64,2006-10-02 16:00:00,1102,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,65,2006-10-02 16:15:00,1138,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,66,2006-10-02 16:30:00,1096,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,67,2006-10-02 16:45:00,1090,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,68,2006-10-02 17:00:00,1104,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,69,2006-10-02 17:15:00,1276,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,70,2006-10-02 17:30:00,1232,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,71,2006-10-02 17:45:00,1289,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,72,2006-10-02 18:00:00,1097,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,73,2006-10-02 18:15:00,1124,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,74,2006-10-02 18:30:00,900,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,75,2006-10-02 18:45:00,734,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,76,2006-10-02 19:00:00,737,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,77,2006-10-02 19:15:00,650,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,78,2006-10-02 19:30:00,560,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,79,2006-10-02 19:45:00,515,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,80,2006-10-02 20:00:00,443,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,81,2006-10-02 20:15:00,423,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,82,2006-10-02 20:30:00,398,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,83,2006-10-02 20:45:00,419,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,84,2006-10-02 21:00:00,370,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,85,2006-10-02 21:15:00,318,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,86,2006-10-02 21:30:00,320,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,87,2006-10-02 21:45:00,331,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,88,2006-10-02 22:00:00,319,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,89,2006-10-02 22:15:00,277,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,90,2006-10-02 22:30:00,210,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,91,2006-10-02 22:45:00,172,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,92,2006-10-02 23:00:00,190,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,93,2006-10-02 23:15:00,145,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,94,2006-10-02 23:30:00,133,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-02,95,2006-10-02 23:45:00,72,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,0,2006-10-03 00:00:00,64,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,1,2006-10-03 00:15:00,74,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,2,2006-10-03 00:30:00,58,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,3,2006-10-03 00:45:00,37,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,4,2006-10-03 01:00:00,33,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,5,2006-10-03 01:15:00,35,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,6,2006-10-03 01:30:00,29,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,7,2006-10-03 01:45:00,33,True
0970,WARRIGAL_RD N of HIGH STREET_RD,-37.8673030894309,145.09151138211382,2006-10-03,8,2006-10-03 02:00:00,29,True
